Time,Temperature_Fahrenheit,Relative_Humidity
2021-06-16 23:49:00,71.42,54
2021-06-17 00:19:00,70.88,54
2021-06-17 00:49:00,70.7,54
2021-06-17 01:19:00,70.52,54
2021-06-17 01:49:00,70.34,54.5
2021-06-17 02:19:00,70.34,55
2021-06-17 02:49:00,70.34,55.4
2021-06-17 03:19:00,70.16,55.8
2021-06-17 03:49:00,69.8,56.1
2021-06-17 04:19:00,69.8,56.4
2021-06-17 04:49:00,69.62,56.8
2021-06-17 05:19:00,69.62,57
2021-06-17 05:49:00,69.44,57.3
2021-06-17 06:19:00,69.26,57.5
2021-06-17 06:49:00,69.44,57.7
2021-06-17 07:19:00,69.8,57.7
2021-06-17 07:49:00,70.34,57.5
2021-06-17 08:19:00,71.24,57
2021-06-17 08:49:00,71.78,56.6
2021-06-17 09:19:00,72.5,55.9
2021-06-17 09:49:00,73.22,56.3
2021-06-17 10:19:00,73.22,55.9
2021-06-17 10:49:00,73.22,55.4
2021-06-17 11:19:00,73.04,55.4
2021-06-17 11:49:00,73.4,55.1
2021-06-17 12:19:00,73.4,54.8
2021-06-17 12:49:00,73.22,54.9
2021-06-17 13:19:00,73.22,54.7
2021-06-17 13:49:00,73.76,54.1
2021-06-17 14:19:00,74.84,53.2
2021-06-17 14:49:00,75.02,52.6
2021-06-17 15:19:00,75.02,52.4
2021-06-17 15:49:00,74.84,52.5
2021-06-17 16:19:00,74.66,52.3
2021-06-17 16:49:00,74.66,52.2
2021-06-17 17:19:00,74.12,52.3
2021-06-17 17:49:00,73.76,52.3
2021-06-17 18:19:00,73.4,52.4
2021-06-17 18:49:00,73.22,52.7
2021-06-17 19:19:00,72.68,53.1
2021-06-17 19:49:00,72.32,53.6
2021-06-17 20:19:00,71.96,53.9
2021-06-17 20:49:00,71.6,54.2
2021-06-17 21:19:00,71.24,54.3
2021-06-17 21:49:00,71.06,54.4
2021-06-17 22:19:00,70.7,54.4
2021-06-17 22:49:00,70.52,54.5
2021-06-17 23:19:00,70.34,54.8
2021-06-17 23:49:00,70.34,55.2
2021-06-18 00:19:00,70.16,55.7
2021-06-18 00:49:00,70.16,56.2
2021-06-18 01:19:00,70.16,56.7
2021-06-18 01:49:00,69.98,56.9
2021-06-18 02:19:00,69.98,57.3
2021-06-18 02:49:00,69.98,57.8
2021-06-18 03:19:00,69.8,58.2
2021-06-18 03:49:00,69.8,58.4
2021-06-18 04:19:00,69.62,58.6
2021-06-18 04:49:00,69.62,58.9
2021-06-18 05:19:00,69.44,59.1
2021-06-18 05:49:00,69.44,59.3
2021-06-18 06:19:00,69.26,59.4
2021-06-18 06:49:00,69.44,59.6
2021-06-18 07:19:00,69.8,59.5
2021-06-18 07:49:00,70.34,59.2
2021-06-18 08:19:00,71.06,58.6
2021-06-18 08:49:00,71.6,57.9
2021-06-18 09:19:00,72.5,56.6
2021-06-18 09:49:00,73.22,55.5
2021-06-18 10:19:00,73.4,54.7
2021-06-18 10:49:00,73.94,53.7
2021-06-18 11:19:00,74.3,53.3
2021-06-18 11:49:00,74.66,52.8
2021-06-18 12:19:00,74.84,52.6
2021-06-18 12:49:00,74.84,52.5
2021-06-18 13:19:00,74.48,52.6
2021-06-18 13:49:00,74.3,52.7
2021-06-18 14:19:00,74.3,52.6
2021-06-18 14:49:00,74.3,52.6
2021-06-18 15:19:00,74.66,52.2
2021-06-18 15:49:00,74.66,52.3
2021-06-18 16:19:00,75.02,52
2021-06-18 16:49:00,75.56,51.8
2021-06-18 17:19:00,75.38,51.8
2021-06-18 17:49:00,75.2,52
2021-06-18 18:19:00,74.84,52.3
2021-06-18 18:49:00,74.3,52.7
2021-06-18 19:19:00,73.58,53.2
2021-06-18 19:49:00,73.04,53.6
2021-06-18 20:19:00,72.5,53.9
2021-06-18 20:49:00,71.96,54.1
2021-06-18 21:19:00,71.6,54.3
2021-06-18 21:49:00,71.24,54.4
2021-06-18 22:19:00,70.88,54.4
2021-06-18 22:49:00,70.7,54.4
2021-06-18 23:19:00,70.52,54.6
2021-06-18 23:49:00,70.34,54.8
2021-06-19 00:19:00,70.16,55.2
2021-06-19 00:49:00,70.16,55.7
2021-06-19 01:19:00,69.98,56.2
2021-06-19 01:49:00,69.98,56.6
2021-06-19 02:19:00,69.8,56.8
2021-06-19 02:49:00,69.8,57.1
2021-06-19 03:19:00,69.62,57.5
2021-06-19 03:49:00,69.62,57.7
2021-06-19 04:19:00,69.44,58
2021-06-19 04:49:00,69.44,58.3
2021-06-19 05:19:00,69.44,58.6
2021-06-19 05:49:00,69.26,58.8
2021-06-19 06:19:00,69.26,58.8
2021-06-19 06:49:00,69.26,59.2
2021-06-19 07:19:00,69.62,59.1
2021-06-19 07:49:00,69.98,58.9
2021-06-19 08:19:00,70.7,58.3
2021-06-19 08:49:00,71.06,57.9
2021-06-19 09:19:00,71.6,57.2
2021-06-19 09:49:00,71.42,56.7
2021-06-19 10:19:00,71.42,56.3
2021-06-19 10:49:00,71.24,55.8
2021-06-19 11:19:00,71.06,55.6
2021-06-19 11:49:00,71.06,55.2
2021-06-19 12:19:00,71.78,54.5
2021-06-19 12:49:00,72.68,53.4
2021-06-19 13:19:00,72.86,53.1
2021-06-19 13:49:00,73.76,52.5
2021-06-19 14:19:00,74.84,51.6
2021-06-19 14:49:00,75.92,50.9
2021-06-19 15:19:00,76.46,50.3
2021-06-19 15:49:00,76.82,50.1
2021-06-19 16:19:00,76.82,49.9
2021-06-19 16:49:00,76.64,50
2021-06-19 17:19:00,76.28,50.2
2021-06-19 17:49:00,75.74,50.4
2021-06-19 18:19:00,75.2,51
2021-06-19 18:49:00,74.66,51.5
2021-06-19 19:19:00,73.94,52.2
2021-06-19 19:49:00,73.22,52.7
2021-06-19 20:19:00,72.68,53.1
2021-06-19 20:49:00,72.32,53.5
2021-06-19 21:19:00,71.78,53.7
2021-06-19 21:49:00,71.42,53.9
2021-06-19 22:19:00,71.06,54
2021-06-19 22:49:00,70.7,54
2021-06-19 23:19:00,70.52,54.1
2021-06-19 23:49:00,70.34,54.2
2021-06-20 00:19:00,70.34,54.7
2021-06-20 00:49:00,70.16,54.9
2021-06-20 01:19:00,69.98,55.4
2021-06-20 01:49:00,69.98,55.9
2021-06-20 02:19:00,69.8,56.3
2021-06-20 02:49:00,69.62,56.5
2021-06-20 03:19:00,69.44,56.9
2021-06-20 03:49:00,69.44,57.3
2021-06-20 04:19:00,69.44,57.6
2021-06-20 04:49:00,69.26,57.7
2021-06-20 05:19:00,69.26,58
2021-06-20 05:49:00,69.08,58.3
2021-06-20 06:19:00,69.08,58.5
2021-06-20 06:49:00,69.08,58.6
2021-06-20 07:19:00,69.26,58.7
2021-06-20 07:49:00,69.8,58.4
2021-06-20 08:19:00,70.34,58.1
2021-06-20 08:49:00,71.42,57.1
2021-06-20 09:19:00,72.32,56
2021-06-20 09:49:00,73.22,54.8
2021-06-20 10:19:00,74.12,53.7
2021-06-20 10:49:00,75.2,52.6
2021-06-20 11:19:00,75.92,51.7
2021-06-20 11:49:00,76.1,51.1
2021-06-20 12:19:00,76.82,50.4
2021-06-20 12:49:00,77.54,49.6
2021-06-20 13:19:00,77.36,49.5
2021-06-20 13:49:00,77.54,49.4
2021-06-20 14:19:00,77.9,49
2021-06-20 14:49:00,77.9,48.8
2021-06-20 15:19:00,78.08,48.7
2021-06-20 15:49:00,77.9,48.7
2021-06-20 16:19:00,77.36,48.9
2021-06-20 16:49:00,77,49.3
2021-06-20 17:19:00,76.28,50.2
2021-06-20 17:49:00,75.38,51.1
2021-06-20 18:19:00,74.84,51.8
2021-06-20 18:49:00,74.3,52.2
2021-06-20 19:19:00,73.94,52.6
2021-06-20 19:49:00,73.4,53
2021-06-20 20:19:00,72.86,53.3
2021-06-20 20:49:00,72.32,53.5
2021-06-20 21:19:00,71.96,53.7
2021-06-20 21:49:00,71.6,53.7
2021-06-20 22:19:00,71.42,53.9
2021-06-20 22:49:00,71.06,54
2021-06-20 23:19:00,70.88,54
2021-06-20 23:49:00,70.7,54.1
2021-06-21 00:19:00,70.52,54.4
2021-06-21 00:49:00,70.34,55
2021-06-21 01:19:00,70.16,55.4
2021-06-21 01:49:00,70.16,55.8
2021-06-21 02:19:00,69.98,56.3
2021-06-21 02:49:00,69.98,56.7
2021-06-21 03:19:00,69.62,56.9
2021-06-21 03:49:00,69.62,57.3
2021-06-21 04:19:00,69.44,57.6
2021-06-21 04:49:00,69.26,57.9
2021-06-21 05:19:00,69.08,58.1
2021-06-21 05:49:00,69.08,58.2
2021-06-21 06:19:00,69.08,58.2
2021-06-21 06:49:00,69.26,58.2
2021-06-21 07:19:00,69.62,58.2
2021-06-21 07:49:00,70.34,58.1
2021-06-21 08:19:00,70.88,57.7
2021-06-21 08:49:00,71.78,56.5
2021-06-21 09:19:00,72.14,55.8
2021-06-21 09:49:00,71.96,55.5
2021-06-21 10:19:00,71.96,55.2
2021-06-21 10:49:00,72.32,54.7
2021-06-21 11:19:00,73.04,53.9
2021-06-21 11:49:00,73.22,53.2
2021-06-21 12:19:00,73.58,53.2
2021-06-21 12:49:00,73.58,53.1
2021-06-21 13:19:00,73.76,52.9
2021-06-21 13:49:00,74.12,52.6
2021-06-21 14:19:00,75.02,52
2021-06-21 14:49:00,75.74,51.4
2021-06-21 15:19:00,75.56,51.6
2021-06-21 15:49:00,76.1,51.2
2021-06-21 16:19:00,75.92,51.4
2021-06-21 16:49:00,75.38,51.8
2021-06-21 17:19:00,75.02,52.3
2021-06-21 17:49:00,74.66,52.7
2021-06-21 18:19:00,74.12,53.2
2021-06-21 18:49:00,73.76,53.6
2021-06-21 19:19:00,73.22,54
2021-06-21 19:49:00,72.68,54.4
2021-06-21 20:19:00,72.32,54.8
2021-06-21 20:49:00,71.96,55.1
2021-06-21 21:19:00,71.6,55.3
2021-06-21 21:49:00,71.42,55.4
2021-06-21 22:19:00,71.06,55.3
2021-06-21 22:49:00,70.7,55.3
2021-06-21 23:19:00,70.52,55.4
2021-06-21 23:49:00,70.34,55.5
2021-06-22 00:19:00,70.16,56
2021-06-22 00:49:00,70.16,56.5
2021-06-22 01:19:00,70.16,56.9
2021-06-22 01:49:00,69.98,57.2
2021-06-22 02:19:00,69.8,57.5
2021-06-22 02:49:00,69.8,57.8
2021-06-22 03:19:00,69.8,58.1
2021-06-22 03:49:00,69.62,58.4
2021-06-22 04:19:00,69.44,58.6
2021-06-22 04:49:00,69.44,59
2021-06-22 05:19:00,69.44,59.3
2021-06-22 05:49:00,69.44,59.5
2021-06-22 06:19:00,69.26,59.7
2021-06-22 06:49:00,69.44,59.8
2021-06-22 07:19:00,69.62,59.8
2021-06-22 07:49:00,70.16,59.5
2021-06-22 08:19:00,70.7,59.2
2021-06-22 08:49:00,71.6,58.4
2021-06-22 09:19:00,72.5,57.1
2021-06-22 09:49:00,73.76,55.7
2021-06-22 10:19:00,75.02,55.2
2021-06-22 10:49:00,75.56,55.2
2021-06-22 11:19:00,75.92,54.5
2021-06-22 11:49:00,75.92,54
2021-06-22 12:19:00,75.92,53.7
2021-06-22 12:49:00,80.6,48.9
2021-06-22 13:19:00,80.96,57
2021-06-22 13:49:00,80.24,60.3
2021-06-22 14:19:00,80.42,59.6
2021-06-22 14:49:00,81.5,58.2
2021-06-22 15:19:00,82.4,58
2021-06-22 15:49:00,84.02,56.2
2021-06-22 16:19:00,83.48,54.3
2021-06-22 16:49:00,80.96,56.7
2021-06-22 17:19:00,80.06,58.2
2021-06-22 17:49:00,79.16,59.3
2021-06-22 18:19:00,78.44,61.7
2021-06-22 18:49:00,78.98,61.5
2021-06-22 19:19:00,78.8,61.2
2021-06-22 19:49:00,78.62,62.7
2021-06-22 20:19:00,78.44,62.5
2021-06-22 20:49:00,78.26,62.1
2021-06-22 21:19:00,77.9,61.9
2021-06-22 21:49:00,77.54,61.8
2021-06-22 22:19:00,77,61.9
2021-06-22 22:49:00,76.64,62.1
2021-06-22 23:19:00,76.1,62.4
2021-06-22 23:49:00,75.74,62.9
2021-06-23 00:19:00,75.38,63.4
2021-06-23 00:49:00,75.02,63.7
2021-06-23 01:19:00,74.48,64.1
2021-06-23 01:49:00,74.12,64.6
2021-06-23 02:19:00,73.94,65.1
2021-06-23 02:49:00,73.4,65.5
2021-06-23 03:19:00,73.22,65.9
2021-06-23 03:49:00,72.86,66.2
2021-06-23 04:19:00,72.32,66.4
2021-06-23 04:49:00,71.96,66.5
2021-06-23 05:19:00,71.6,66.6
2021-06-23 05:49:00,71.24,66.8
2021-06-23 06:19:00,70.88,67.9
2021-06-23 06:49:00,70.34,68.1
2021-06-23 07:19:00,69.8,67.9
2021-06-23 07:49:00,68.18,64.6
2021-06-23 08:19:00,68.36,65.5
2021-06-23 08:49:00,68.72,65.3
2021-06-23 09:19:00,68.9,65.4
2021-06-23 09:49:00,81.5,63.4
2021-06-23 10:19:00,87.26,52.8
2021-06-23 10:49:00,88.52,51.7
2021-06-23 11:19:00,86.9,53.3
2021-06-23 11:49:00,86.72,54
2021-06-23 12:19:00,90.5,48.4
2021-06-23 12:49:00,85.46,57.6
2021-06-23 13:19:00,84.38,60.2
2021-06-23 13:49:00,84.2,59.8
2021-06-23 14:19:00,82.22,63.2
2021-06-23 14:49:00,81.5,63.4
2021-06-23 15:19:00,83.12,60.5
2021-06-23 15:49:00,83.48,59.2
2021-06-23 16:19:00,84.2,57.6
2021-06-23 16:49:00,86.18,56.1
2021-06-23 17:19:00,86.72,55.2
2021-06-23 17:49:00,86.36,56.1
2021-06-23 18:19:00,88.34,53.2
2021-06-23 18:49:00,86.36,53.9
2021-06-23 19:19:00,82.76,56.9
2021-06-23 19:49:00,80.06,59.8
2021-06-23 20:19:00,78.62,61.8
2021-06-23 20:49:00,77.72,63.5
2021-06-23 21:19:00,77,64.7
2021-06-23 21:49:00,76.28,65.9
2021-06-23 22:19:00,75.92,66.6
2021-06-23 22:49:00,75.56,67.3
2021-06-23 23:19:00,75.2,68
2021-06-23 23:49:00,74.84,68.5
2021-06-24 00:19:00,74.66,69
2021-06-24 00:49:00,74.3,69.3
2021-06-24 01:19:00,73.76,70
2021-06-24 01:49:00,73.22,70.8
2021-06-24 02:19:00,72.86,71.3
2021-06-24 02:49:00,72.86,71.8
2021-06-24 03:19:00,72.5,72.3
2021-06-24 03:49:00,72.5,72.5
2021-06-24 04:19:00,71.96,73.3
2021-06-24 04:49:00,72.14,73.2
2021-06-24 05:19:00,72.32,73.1
2021-06-24 05:49:00,71.6,73.9
2021-06-24 06:19:00,71.78,74.1
2021-06-24 06:49:00,73.4,71.9
2021-06-24 07:19:00,75.38,68.9
2021-06-24 07:49:00,78.62,64.5
2021-06-24 08:19:00,81.5,60.1
2021-06-24 08:49:00,84.2,55.9
2021-06-24 09:19:00,86,53.3
2021-06-24 09:49:00,88.34,50.4
2021-06-24 10:19:00,88.7,50.7
2021-06-24 10:49:00,88.7,51.1
2021-06-24 11:19:00,88.52,52.3
2021-06-24 11:49:00,91.22,49.4
2021-06-24 12:19:00,92.3,47.7
2021-06-24 12:49:00,93.56,46.4
2021-06-24 13:19:00,92.66,46.6
2021-06-24 13:49:00,93.56,46.3
2021-06-24 14:19:00,92.66,46.8
2021-06-24 14:49:00,93.38,46
2021-06-24 15:19:00,93.92,44.5
2021-06-24 15:49:00,93.92,44.3
2021-06-24 16:19:00,93.38,44.6
2021-06-24 16:49:00,92.3,46.1
2021-06-24 17:19:00,91.4,47
2021-06-24 17:49:00,87.8,51.1
2021-06-24 18:19:00,85.64,54.6
2021-06-24 18:49:00,83.48,57.9
2021-06-24 19:19:00,81.86,60.1
2021-06-24 19:49:00,80.78,60.8
2021-06-24 20:19:00,79.7,61.5
2021-06-24 20:49:00,78.8,62.6
2021-06-24 21:19:00,77.9,63.4
2021-06-24 21:49:00,77.18,64.4
2021-06-24 22:19:00,76.82,65.2
2021-06-24 22:49:00,76.1,65.9
2021-06-24 23:19:00,75.74,66.9
2021-06-24 23:49:00,75.02,67.9
2021-06-25 00:19:00,74.48,68.8
2021-06-25 00:49:00,73.94,69.8
2021-06-25 01:19:00,73.76,70.3
2021-06-25 01:49:00,73.22,70.8
2021-06-25 02:19:00,73.04,71.3
2021-06-25 02:49:00,72.5,71.9
2021-06-25 03:19:00,72.32,72.4
2021-06-25 03:49:00,72.14,72.5
2021-06-25 04:19:00,71.78,72.8
2021-06-25 04:49:00,71.6,73.2
2021-06-25 05:19:00,71.24,73.6
2021-06-25 05:49:00,70.88,74
2021-06-25 06:19:00,71.06,74.1
2021-06-25 06:49:00,72.68,72.1
2021-06-25 07:19:00,75.56,68
2021-06-25 07:49:00,78.62,63.4
2021-06-25 08:19:00,81.5,59.2
2021-06-25 08:49:00,84.02,55.5
2021-06-25 09:19:00,85.82,53.2
2021-06-25 09:49:00,87.44,51.4
2021-06-25 10:19:00,89.06,50
2021-06-25 10:49:00,90.5,48.7
2021-06-25 11:19:00,91.94,47.1
2021-06-25 11:49:00,93.02,45.1
2021-06-25 12:19:00,94.28,42.7
2021-06-25 12:49:00,95.18,42
2021-06-25 13:19:00,95.72,41.8
2021-06-25 13:49:00,96.26,41.8
2021-06-25 14:19:00,96.26,41.9
2021-06-25 14:49:00,96.26,41.6
2021-06-25 15:19:00,95.9,41.9
2021-06-25 15:49:00,95.72,42.1
2021-06-25 16:19:00,95.54,42.2
2021-06-25 16:49:00,94.46,43.2
2021-06-25 17:19:00,93.56,44.2
2021-06-25 17:49:00,91.76,45.9
2021-06-25 18:19:00,89.42,48.6
2021-06-25 18:49:00,87.44,51.4
2021-06-25 19:19:00,84.74,54.8
2021-06-25 19:49:00,82.94,57.6
2021-06-25 20:19:00,82.4,59
2021-06-25 20:49:00,82.04,60.3
2021-06-25 21:19:00,81.5,61.5
2021-06-25 21:49:00,80.42,63.1
2021-06-25 22:19:00,80.24,63.8
2021-06-25 22:49:00,80.42,63.7
2021-06-25 23:19:00,79.52,64.2
2021-06-25 23:49:00,78.08,65.8
2021-06-26 00:19:00,77.54,66.6
2021-06-26 00:49:00,77.18,67.1
2021-06-26 01:19:00,76.28,68.1
2021-06-26 01:49:00,75.56,69.2
2021-06-26 02:19:00,75.02,70
2021-06-26 02:49:00,74.48,70.8
2021-06-26 03:19:00,74.12,71.3
2021-06-26 03:49:00,73.76,71.8
2021-06-26 04:19:00,73.4,72.4
2021-06-26 04:49:00,73.04,73
2021-06-26 05:19:00,72.86,73.3
2021-06-26 05:49:00,72.5,73.9
2021-06-26 06:19:00,72.32,74.3
2021-06-26 06:49:00,73.94,72.4
2021-06-26 07:19:00,76.64,68.4
2021-06-26 07:49:00,79.34,64.2
2021-06-26 08:19:00,82.4,59.3
2021-06-26 08:49:00,85.46,53.9
2021-06-26 09:19:00,88.52,49.2
2021-06-26 09:49:00,88.34,49.7
2021-06-26 10:19:00,88.52,49.9
2021-06-26 10:49:00,86.54,52.1
2021-06-26 11:19:00,88.16,50.4
2021-06-26 11:49:00,93.56,45
2021-06-26 12:19:00,96.44,41.4
2021-06-26 12:49:00,97.16,40.6
2021-06-26 13:19:00,100.4,37.4
2021-06-26 13:49:00,100.8,36.2
2021-06-26 14:19:00,99.5,36.9
2021-06-26 14:49:00,98.78,36.9
2021-06-26 15:19:00,94.46,40.6
2021-06-26 15:49:00,92.66,43
2021-06-26 16:19:00,95.9,40.4
2021-06-26 16:49:00,97.52,38.2
2021-06-26 17:19:00,96.26,38.7
2021-06-26 17:49:00,93.92,40.9
2021-06-26 18:19:00,91.58,43.4
2021-06-26 18:49:00,89.24,46.4
2021-06-26 19:19:00,85.64,51.1
2021-06-26 19:49:00,83.12,55.6
2021-06-26 20:19:00,81.68,58.2
2021-06-26 20:49:00,80.78,60.1
2021-06-26 21:19:00,80.06,61.6
2021-06-26 21:49:00,79.7,62.6
2021-06-26 22:19:00,78.8,64
2021-06-26 22:49:00,78.26,65.2
2021-06-26 23:19:00,77.72,66.1
2021-06-26 23:49:00,77.18,67.1
2021-06-27 00:19:00,76.46,68.1
2021-06-27 00:49:00,75.92,69.3
2021-06-27 01:19:00,75.56,69.8
2021-06-27 01:49:00,75.2,70.2
2021-06-27 02:19:00,75.02,70.6
2021-06-27 02:49:00,75.02,70.7
2021-06-27 03:19:00,75.2,70.5
2021-06-27 03:49:00,75.56,69.8
2021-06-27 04:19:00,74.66,71
2021-06-27 04:49:00,74.48,71.4
2021-06-27 05:19:00,73.76,72.4
2021-06-27 05:49:00,74.66,71.7
2021-06-27 06:19:00,75.38,70.4
2021-06-27 06:49:00,76.82,68.4
2021-06-27 07:19:00,78.44,66
2021-06-27 07:49:00,81.14,62
2021-06-27 08:19:00,83.84,57.7
2021-06-27 08:49:00,85.64,55
2021-06-27 09:19:00,87.8,52.1
2021-06-27 09:49:00,89.42,50.6
2021-06-27 10:19:00,90.5,49.6
2021-06-27 10:49:00,90.32,49.5
2021-06-27 11:19:00,92.84,46.7
2021-06-27 11:49:00,94.28,44.6
2021-06-27 12:19:00,94.1,43.9
2021-06-27 12:49:00,94.46,43.6
2021-06-27 13:19:00,95.72,42.3
2021-06-27 13:49:00,96.44,42.1
2021-06-27 14:19:00,94.1,44.4
2021-06-27 14:49:00,93.2,46
2021-06-27 15:19:00,93.92,45
2021-06-27 15:49:00,94.1,45
2021-06-27 16:19:00,93.56,46
2021-06-27 16:49:00,92.84,46.7
2021-06-27 17:19:00,91.58,48.6
2021-06-27 17:49:00,90.32,50.5
2021-06-27 18:19:00,86.18,55.2
2021-06-27 18:49:00,84.74,55.6
2021-06-27 19:19:00,82.76,57.2
2021-06-27 19:49:00,81.5,58.8
2021-06-27 20:19:00,80.6,60.1
2021-06-27 20:49:00,80.96,59.6
2021-06-27 21:19:00,80.6,59.9
2021-06-27 21:49:00,79.52,61.1
2021-06-27 22:19:00,78.8,62.2
2021-06-27 22:49:00,77.72,63.6
2021-06-27 23:19:00,77,64.4
2021-06-27 23:49:00,76.82,64.9
2021-06-28 00:19:00,76.28,65.3
2021-06-28 00:49:00,75.74,65.9
2021-06-28 01:19:00,75.38,66.4
2021-06-28 01:49:00,75.02,66.9
2021-06-28 02:19:00,75.02,67.2
2021-06-28 02:49:00,74.66,67.7
2021-06-28 03:19:00,74.3,68.3
2021-06-28 03:49:00,73.94,68.9
2021-06-28 04:19:00,73.76,69
2021-06-28 04:49:00,73.58,69.3
2021-06-28 05:19:00,73.22,69.7
2021-06-28 05:49:00,73.04,69.9
2021-06-28 06:19:00,72.86,70.2
2021-06-28 06:49:00,74.3,68.4
2021-06-28 07:19:00,77,64.6
2021-06-28 07:49:00,79.7,60.6
2021-06-28 08:19:00,82.22,56.5
2021-06-28 08:49:00,84.74,52.9
2021-06-28 09:19:00,85.64,49.7
2021-06-28 09:49:00,86.18,50.4
2021-06-28 10:19:00,86.9,49.2
2021-06-28 10:49:00,86.9,48.6
2021-06-28 11:19:00,87.98,50.5
2021-06-28 11:49:00,89.24,50.7
2021-06-28 12:19:00,91.04,48.6
2021-06-28 12:49:00,93.2,45.3
2021-06-28 13:19:00,94.46,43.4
2021-06-28 13:49:00,92.84,42.7
2021-06-28 14:19:00,92.66,42
2021-06-28 14:49:00,92.3,44.6
2021-06-28 15:19:00,92.12,45.3
2021-06-28 15:49:00,90.5,46.8
2021-06-28 16:19:00,89.96,47.5
2021-06-28 16:49:00,89.6,47.6
2021-06-28 17:19:00,89.24,47.1
2021-06-28 17:49:00,87.8,49
2021-06-28 18:19:00,88.34,48
2021-06-28 18:49:00,86.36,49.3
2021-06-28 19:19:00,84.92,50.6
2021-06-28 19:49:00,83.84,52
2021-06-28 20:19:00,83.12,53.2
2021-06-28 20:49:00,82.4,54
2021-06-28 21:19:00,81.14,55.6
2021-06-28 21:49:00,80.06,57
2021-06-28 22:19:00,78.98,58.9
2021-06-28 22:49:00,78.26,60.3
2021-06-28 23:19:00,77.54,61.3
2021-06-28 23:49:00,77.18,62.1
2021-06-29 00:19:00,76.82,62.9
2021-06-29 00:49:00,76.28,63.8
2021-06-29 01:19:00,75.56,65
2021-06-29 01:49:00,75.2,66
2021-06-29 02:19:00,74.66,66.7
2021-06-29 02:49:00,74.3,67.6
2021-06-29 03:19:00,73.58,68.5
2021-06-29 03:49:00,73.58,68.7
2021-06-29 04:19:00,73.4,69.1
2021-06-29 04:49:00,73.04,69.7
2021-06-29 05:19:00,73.4,69.3
2021-06-29 05:49:00,74.3,68
2021-06-29 06:19:00,74.66,67.4
2021-06-29 06:49:00,75.38,66.3
2021-06-29 07:19:00,77.54,63.6
2021-06-29 07:49:00,79.7,60.5
2021-06-29 08:19:00,82.22,56.9
2021-06-29 08:49:00,84.74,53.8
2021-06-29 09:19:00,86.54,52
2021-06-29 09:49:00,86.18,53.6
2021-06-29 10:19:00,87.26,52.4
2021-06-29 10:49:00,88.52,52.3
2021-06-29 11:19:00,89.6,50.8
2021-06-29 11:49:00,90.5,49.5
2021-06-29 12:19:00,91.58,47.1
2021-06-29 12:49:00,94.1,44.5
2021-06-29 13:19:00,93.92,43.8
2021-06-29 13:49:00,92.48,46.1
2021-06-29 14:19:00,92.3,46.4
2021-06-29 14:49:00,92.48,46.7
2021-06-29 15:19:00,91.4,48.1
2021-06-29 15:49:00,89.42,51.3
2021-06-29 16:19:00,88.34,53.9
2021-06-29 16:49:00,87.8,55
2021-06-29 17:19:00,87.62,54.6
2021-06-29 17:49:00,87.8,52.8
2021-06-29 18:19:00,86.36,52.4
2021-06-29 18:49:00,85.1,52.8
2021-06-29 19:19:00,83.12,54.7
2021-06-29 19:49:00,81.5,56.9
2021-06-29 20:19:00,80.6,58.2
2021-06-29 20:49:00,79.88,59.3
2021-06-29 21:19:00,79.16,60.4
2021-06-29 21:49:00,78.62,61.2
2021-06-29 22:19:00,78.08,62.2
2021-06-29 22:49:00,78.26,62.5
2021-06-29 23:19:00,78.62,62
2021-06-29 23:49:00,77.9,62.9
2021-06-30 00:19:00,77.72,63.9
2021-06-30 00:49:00,77.54,64.4
2021-06-30 01:19:00,76.82,65.8
2021-06-30 01:49:00,76.46,66.7
2021-06-30 02:19:00,75.92,67.8
2021-06-30 02:49:00,75.38,69
2021-06-30 03:19:00,75.02,69.8
2021-06-30 03:49:00,74.84,70.3
2021-06-30 04:19:00,74.3,71.2
2021-06-30 04:49:00,74.12,71.8
2021-06-30 05:19:00,74.12,72.3
2021-06-30 05:49:00,73.94,72.7
2021-06-30 06:19:00,73.76,73.2
2021-06-30 06:49:00,75.2,71.6
2021-06-30 07:19:00,77.9,68.7
2021-06-30 07:49:00,80.42,65.4
2021-06-30 08:19:00,83.3,61.4
2021-06-30 08:49:00,85.64,57.5
2021-06-30 09:19:00,85.82,58
2021-06-30 09:49:00,87.26,56.3
2021-06-30 10:19:00,88.16,56.8
2021-06-30 10:49:00,89.24,56
2021-06-30 11:19:00,90.86,53.2
2021-06-30 11:49:00,91.4,53.5
2021-06-30 12:19:00,89.6,54.6
2021-06-30 12:49:00,91.4,51.7
2021-06-30 13:19:00,91.04,50.1
2021-06-30 13:49:00,89.24,50
2021-06-30 14:19:00,89.24,48.7
2021-06-30 14:49:00,89.78,47
2021-06-30 15:19:00,91.22,44.2
2021-06-30 15:49:00,92.48,43
2021-06-30 16:19:00,90.5,43.2
2021-06-30 16:49:00,89.78,44.5
2021-06-30 17:19:00,89.06,45.1
2021-06-30 17:49:00,87.8,46.3
2021-06-30 18:19:00,87.8,46.8
2021-06-30 18:49:00,87.08,47.6
2021-06-30 19:19:00,84.56,50.5
2021-06-30 19:49:00,82.4,53.7
2021-06-30 20:19:00,81.14,55.9
2021-06-30 20:49:00,80.24,57.4
2021-06-30 21:19:00,79.7,58.3
2021-06-30 21:49:00,79.16,59
2021-06-30 22:19:00,78.62,59.7
2021-06-30 22:49:00,78.08,60.6
2021-06-30 23:19:00,77.54,61.5
2021-06-30 23:49:00,77,62.4
